dummy,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,2215500220,9/23/2014,4,1.5,1580,6360,1.5,0,0,3,7,1290,290,1945,0,98115,47.6873,-122.286,1690,6360,5.25
1,1153000150,6/25/2014,5,2.5,2700,16570,1,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840,7.445
1,5126950340,3/30/2015,3,1.75,1430,7700,1,0,0,4,7,980,450,1981,0,98031,47.3993,-122.183,1430,8625,2.52
1,5634500688,3/25/2015,6,3.25,3870,24700,2,0,0,3,10,2520,1350,1989,0,98028,47.7517,-122.233,2360,30030,11.3
1,293000180,5/7/2015,2,1,910,5525,1,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525,3.7
1,3342100785,8/26/2014,2,1,820,5100,1,0,0,4,6,820,0,1954,0,98056,47.5175,-122.205,2270,5100,2.35
1,6121800050,10/29/2014,4,1.5,2170,9948,2,0,0,3,7,2170,0,1952,0,98148,47.4263,-122.331,1500,9750,1.95
1,1773100980,6/18/2014,3,2.25,1490,1294,2,0,0,3,7,1220,270,2010,0,98106,47.5569,-122.363,1490,1283,3.09
1,5028600360,7/25/2014,3,2.25,1560,6013,2,0,0,3,7,1560,0,1990,0,98023,47.2862,-122.352,1640,6290,2.13675
1,9476200650,4/16/2015,2,1,1020,7679,1,0,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497,2.45
1,3449800290,4/6/2015,5,2.75,3710,8674,2,0,0,3,9,3710,0,1996,0,98056,47.514,-122.176,3250,8678,6.41
1,4060000290,6/17/2014,3,1.5,880,6600,1,0,0,5,6,880,0,1945,0,98178,47.5002,-122.247,1020,6600,2.53
1,1068000150,5/1/2015,4,3.25,3910,7500,2,0,2,4,11,2550,1360,1933,0,98199,47.6448,-122.409,3070,7500,20.0
1,4307300520,4/23/2015,4,2.5,2160,4500,2,0,0,3,7,2160,0,2002,0,98056,47.4819,-122.182,2160,4496,3.59
1,2323089065,12/17/2014,4,2.75,4600,322188,1,0,4,3,10,2400,2200,1989,0,98045,47.4626,-121.739,3740,114562,8.0
1,2690600005,10/1/2014,2,1,760,6141,1,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,1.625
1,9475710040,8/20/2014,4,2.5,2220,6233,2,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,2.91375
1,1865400076,5/9/2014,3,2.25,998,904,2,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110,3.24
1,624110050,6/4/2014,4,2.75,3370,12447,2,0,0,3,10,3370,0,1991,0,98077,47.7309,-122.058,3700,13129,7.6
1,774100475,6/27/2014,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,47.7185,-121.405,1740,64626,4.15
1,6085000130,3/21/2015,3,1,1140,9639,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639,2.3
1,8860200010,1/7/2015,3,1.5,2000,15265,1,0,0,3,8,1540,460,1967,0,98032,47.387,-122.281,1920,15265,2.735
1,1310440280,7/10/2014,4,2.5,2700,6515,2,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710,4.265
1,1332200100,5/7/2015,4,2.5,2641,8091,2,0,0,3,7,2641,0,1998,0,98031,47.4043,-122.213,2641,8535,3.93
1,3141600210,6/19/2014,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,98002,47.299,-122.228,980,6480,1.86
1,5198600005,5/5/2015,3,1.5,1200,7800,1,0,0,4,7,1200,0,1958,0,98002,47.3137,-122.212,1390,8415,1.95
1,5468770250,8/19/2014,4,2.5,2100,6783,2,0,0,3,8,2100,0,2003,0,98042,47.3504,-122.141,2100,6192,3.03
1,9828701739,6/17/2014,2,2.75,1430,1425,2,0,0,3,7,995,435,2006,0,98112,47.621,-122.298,1500,1749,4.65
1,7576200040,7/18/2014,4,2.25,1930,3500,1.5,0,0,5,8,1540,390,1916,0,98122,47.6167,-122.29,1800,5000,6.89888
1,9183703376,5/13/2014,3,1.5,1250,7500,1,0,0,3,7,1250,0,1967,0,98030,47.3719,-122.215,1260,7563,2.25
1,5561300480,4/8/2015,7,2.25,3170,36384,2,0,0,3,8,3170,0,1969,0,98027,47.4654,-122.003,2460,38370,6.0
1,1193000115,4/29/2015,2,1,1120,5250,1,0,0,3,7,950,170,1938,0,98199,47.6496,-122.392,1510,5250,7.08
1,1773100275,2/1/2015,2,1.5,830,1020,2,0,0,3,7,830,0,2006,0,98106,47.5604,-122.363,830,1379,2.05
1,3995700435,7/2/2014,4,3,1940,8170,1,0,0,4,7,1940,0,1948,0,98155,47.7381,-122.302,1310,8169,2.65
1,3319500385,6/16/2014,4,1.75,1580,5340,1,0,0,3,7,1130,450,1947,0,98144,47.6003,-122.306,830,980,4.0
1,322059049,10/3/2014,2,1,820,288367,1,0,0,3,6,820,0,1930,1986,98042,47.4196,-122.165,1580,8154,2.95
1,8651430870,3/3/2015,3,1,870,5200,1,0,0,5,6,870,0,1969,0,98042,47.3695,-122.081,870,5200,1.77
1,9550202730,10/14/2014,2,1.5,1480,3120,1,0,0,3,7,930,550,1914,2007,98105,47.6684,-122.323,1000,3780,5.0925
1,8722101360,12/2/2014,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,7.8
1,5137300130,5/9/2014,4,2.5,1930,9653,1,0,0,4,9,1930,0,1968,0,98023,47.3367,-122.335,2100,10454,4.65
1,7611200125,10/23/2014,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,4.67
1,6914700165,8/4/2014,3,1,960,5424,1.5,0,0,3,6,960,0,1916,0,98115,47.6997,-122.32,1550,5687,3.625
1,624110540,12/5/2014,4,3.25,4060,20822,2,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958,11.8
1,3296900160,6/9/2014,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,0,98019,47.7346,-121.97,2240,14029,4.425
1,2922701420,11/18/2014,4,2.25,2020,4960,2,0,0,3,7,1710,310,1938,0,98117,47.6867,-122.369,1590,4550,4.9
1,4122700020,7/10/2014,5,2,2310,13430,1.5,0,0,4,8,2310,0,1966,0,98004,47.6395,-122.203,2810,13906,8.5
1,7625701045,10/27/2014,3,1.75,1510,6000,1,0,0,3,7,1060,450,1947,0,98136,47.5535,-122.39,1610,6000,3.6
1,7708200400,9/29/2014,4,2.5,2460,4774,2,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399,4.95
1,7852010510,4/24/2015,4,2.5,2910,6250,2,0,0,3,8,2910,0,1999,0,98065,47.538,-121.87,2550,6250,5.85
1,114101161,8/29/2014,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999,4.8
1,5051800130,7/24/2014,4,3.25,3500,10260,2,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13,3500,10658,7.98
1,1450100020,2/9/2015,3,1,1300,7420,1,0,0,4,6,1300,0,1960,0,98002,47.2899,-122.219,1250,7420,2.08
1,3797000830,5/30/2014,3,1.75,1680,3000,1,0,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700,4.25
1,7855600730,9/8/2014,4,2.75,3140,9085,1,0,2,5,8,1570,1570,1961,0,98006,47.5675,-122.16,2430,9350,9.2
1,1430800191,2/13/2015,3,1,1110,6060,1,0,0,3,6,1110,0,1949,0,98166,47.4705,-122.352,1480,8100,2.79
1,1140000190,2/6/2015,3,1,1300,9620,1,0,0,3,7,1300,0,1971,0,98003,47.282,-122.331,1420,9620,2.1995
1,226059106,1/2/2015,3,1.75,2090,65558,1,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.127,2450,47178,4.895
1,2738650030,5/11/2015,3,2.5,2450,3582,2,0,0,3,9,2450,0,2008,0,98072,47.7749,-122.159,2490,5449,5.525
1,6303400520,1/27/2015,2,2,1650,8975,1,0,0,5,6,1650,0,1942,0,98146,47.5073,-122.36,1260,8668,2.65
1,3995700220,3/17/2015,3,1,1380,8147,1,0,0,4,7,1380,0,1948,0,98155,47.7407,-122.3,1360,8147,3.8
1,4045100075,3/25/2015,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201,24.0
1,7937900220,10/9/2014,5,2.75,3630,38461,2,0,0,3,11,3630,0,2000,0,98058,47.4289,-122.094,4440,50378,7.165
1,3821200050,6/4/2014,3,1,1170,11000,1,0,0,2,6,1170,0,1980,0,98019,47.7346,-121.983,1590,10894,1.195
1,1775801260,3/11/2015,4,2.5,1930,14196,1,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.097,1470,12852,4.25
1,179001425,10/24/2014,3,1.75,1420,3000,1,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,2.3
1,1099760230,1/7/2015,3,2.25,1480,7200,1,0,0,3,7,1190,290,1975,0,98023,47.3037,-122.375,1830,7200,2.91
1,5649000150,6/10/2014,4,1.75,1720,8750,1,0,0,3,7,860,860,1971,0,98034,47.726,-122.21,1790,8750,3.85
1,1774000170,1/5/2015,4,1.75,1870,16549,1,0,0,3,8,1870,0,1969,0,98072,47.7482,-122.083,1870,10804,4.1995
1,3570300080,10/28/2014,3,2.25,1380,3015,2,0,0,3,7,1380,0,2009,0,98052,47.6783,-122.157,1930,3612,4.35
1,9828702902,10/21/2014,2,2.25,1160,1010,2,0,0,3,8,1000,160,2006,0,98112,47.6207,-122.301,1200,1170,4.95
1,255400060,12/8/2014,5,2.75,3750,8279,2,0,0,3,9,3750,0,2001,0,98074,47.6039,-122.06,3450,8279,9.1
1,1822059331,7/16/2014,3,1.5,1500,15000,1,0,0,3,7,1500,0,1952,0,98031,47.3926,-122.208,1790,13905,2.15
1,1152600220,6/23/2014,5,2.5,4470,35124,2.5,0,0,3,11,4470,0,1984,0,98072,47.7377,-122.084,4050,34118,8.315
1,9413500350,7/7/2014,3,1.75,1480,8394,1,0,0,4,8,1480,0,1971,0,98052,47.6634,-122.144,1920,9184,4.5
1,2207100255,5/15/2014,3,1.5,1120,7000,1,0,0,3,7,1120,0,1955,0,98007,47.5987,-122.146,1470,7950,3.953
1,9141100255,4/29/2015,2,2.25,1950,29347,1,0,0,3,8,1350,600,1953,0,98133,47.739,-122.351,2125,7751,4.38
1,2225039103,6/26/2014,3,3,2480,5500,2,0,3,3,10,1730,750,1950,2005,98199,47.6466,-122.404,2950,5670,13.9
1,7940700260,1/15/2015,3,2.5,1630,4534,2,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779,4.2212
1,7147400045,4/28/2015,3,1.75,1870,8250,2,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,1350,8714,3.55
1,853000261,6/19/2014,3,1,1330,5412,2,0,0,5,7,1330,0,1905,0,98022,47.2053,-121.993,1710,10825,1.975
1,7468900245,4/20/2015,3,1,1260,7265,1,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,940,7200,1.882
1,2523039278,6/24/2014,3,1.5,1460,8710,1,0,0,3,7,1460,0,1955,0,98166,47.4561,-122.357,1400,8645,3.2495
1,4100000040,10/23/2014,5,2.25,2910,9454,1,0,1,3,8,1910,1000,1972,0,98005,47.5871,-122.173,2400,10690,7.88
1,8902000201,2/19/2015,3,2.25,1333,1470,3,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680,3.385
1,629400340,12/22/2014,4,2.75,3430,13907,2,0,0,3,11,3430,0,1995,0,98075,47.5879,-121.993,3250,13851,7.5
1,4078300024,7/25/2014,4,2.75,2160,4205,1,0,3,3,7,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014,5.9
1,7518507685,2/23/2015,3,1,1100,5100,2,0,0,4,7,1100,0,1900,0,98117,47.679,-122.386,1540,5100,4.0
1,5100401414,5/2/2014,2,1,880,6380,1,0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380,4.9
1,824069113,9/24/2014,3,2.25,2290,14585,2,0,0,3,8,2290,0,1981,0,98075,47.5874,-122.074,1660,36961,5.45
1,7230200585,2/4/2015,3,3.5,3420,23786,1.5,0,0,3,9,3420,0,2014,0,98059,47.4739,-122.11,1590,23774,6.57044
1,2489200165,8/7/2014,3,1,1050,5500,1,0,0,3,6,930,120,1920,0,98126,47.5402,-122.38,1410,5834,4.35
1,1336800160,6/5/2014,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568,8.75
1,2556500040,1/6/2015,3,1,1230,7492,1,0,0,3,7,1230,0,1955,0,98155,47.7633,-122.315,1710,7238,3.2
1,1370803835,7/18/2014,2,1.75,2320,6755,1,0,0,5,8,1380,940,1946,0,98199,47.6398,-122.403,1990,5000,7.05
1,259600910,11/10/2014,5,1.5,1420,9900,1,0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,1580,8075,4.85
1,7697100030,9/29/2014,4,1.5,1520,5910,1,0,0,3,7,1020,500,1946,0,98115,47.6904,-122.295,1710,5910,5.468
1,1454100260,11/17/2014,3,1,1370,6450,1,0,0,3,7,1370,0,1948,0,98125,47.7195,-122.288,1550,6898,3.57
1,9211010330,4/9/2015,4,2.5,3340,6924,2,0,0,3,8,3340,0,2009,0,98059,47.495,-122.149,3030,6119,5.76
1,1525069058,6/26/2014,4,1.75,2110,265716,1,0,0,4,8,2110,0,1979,0,98053,47.657,-122.026,2110,110597,5.68
1,7454000875,4/6/2015,2,1,710,6732,1,0,0,5,6,710,0,1942,0,98126,47.5151,-122.372,710,6720,2.99
1,809003105,4/8/2015,3,2,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,1590,4000,9.35
1,9320990090,4/21/2015,3,2.5,1730,4004,2,0,0,3,7,1730,0,1999,0,98148,47.4317,-122.328,1730,5523,3.48
1,3814900210,8/29/2014,4,2.5,3361,5038,2,0,0,3,9,3361,0,2014,0,98092,47.3269,-122.165,2316,4105,4.71275
1,1822059057,7/25/2014,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124,1.52
1,8550001515,10/1/2014,2,2.75,1992,10946,1.5,1,4,5,6,1288,704,1903,0,98070,47.3551,-122.475,1110,8328,4.29592
1,224069102,9/8/2014,3,2,1860,42800,1,0,0,4,7,930,930,1983,0,98075,47.5898,-122.004,1980,11250,6.15
1,546001060,4/27/2015,4,1.75,1850,4388,2,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107,7.63
1,9290870040,11/17/2014,4,2.5,3220,38448,2,0,0,3,10,3220,0,1993,0,98053,47.6854,-122.053,3090,38448,7.75
1,9238480020,3/19/2015,5,2.75,2970,36817,2,0,0,4,8,2970,0,1978,0,98072,47.7731,-122.139,2730,29150,6.99
1,3226049270,3/4/2015,4,2.5,2160,8158,1,0,0,4,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208,5.85
1,4245400045,9/23/2014,3,1.75,1310,18400,1,0,0,3,7,870,440,1954,0,98168,47.5035,-122.302,1840,10790,2.345
1,1460900030,9/26/2014,4,2.5,2400,4596,2,0,0,3,8,2400,0,2004,0,98001,47.3358,-122.265,2230,4763,2.8
1,2432000130,4/14/2015,3,1.75,1660,9549,1,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549,6.75
1,2524049108,5/12/2015,5,4.25,4050,18827,1,0,2,4,10,2150,1900,1979,0,98040,47.5323,-122.237,3600,25120,13.8
1,8645900080,8/27/2014,3,2,1720,128066,1,0,0,3,7,1720,0,1994,0,98027,47.4487,-121.981,2360,111078,4.27
1,8563010130,7/25/2014,3,2.5,3350,7752,1,0,0,3,9,2180,1170,2009,0,98008,47.6263,-122.099,2570,7988,13.0
1,3885804390,4/21/2015,4,3.25,3470,5222,2,0,0,3,10,2830,640,2005,0,98033,47.6845,-122.209,3090,6758,15.0
1,8921000040,6/25/2014,4,2.5,3070,8086,2,0,0,3,10,3070,0,2005,0,98059,47.5399,-122.16,3320,10738,8.041
1,8718500495,7/30/2014,4,1.75,2190,9225,1,0,0,4,7,1250,940,1959,0,98028,47.7396,-122.256,2190,9225,3.75
1,2721059173,3/9/2015,3,1.75,1260,15000,1.5,0,0,4,7,1260,0,1983,0,98092,47.2737,-122.153,2400,21715,2.04555
1,6372000101,8/20/2014,3,2,1200,2016,1,0,1,4,7,600,600,1931,0,98116,47.5811,-122.404,1730,4520,4.835
1,3528400180,10/3/2014,4,2.75,3390,16153,1,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184,2530,8495,3.5
1,3298400470,2/4/2015,3,1.75,2150,8925,1,0,0,4,7,2150,0,1960,0,98008,47.6253,-122.119,1100,7875,4.374
1,2424059174,5/8/2015,4,3.25,5640,35006,2,0,2,3,11,4900,740,2015,0,98006,47.5491,-122.104,4920,35033,20.0
1,984000410,2/18/2015,3,2.5,2170,11745,1,0,0,4,7,1410,760,1967,0,98058,47.4342,-122.17,1860,8643,2.25
1,8964800975,7/31/2014,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,1992,98004,47.6178,-122.214,2600,11195,16.5
1,623049047,10/23/2014,3,2,2610,12180,1,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180,3.1
1,3530210260,10/27/2014,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,2.74975
1,1223089050,5/6/2014,3,1.75,1630,11800,1,0,0,4,7,1630,0,1971,0,98045,47.4863,-121.73,2090,57428,2.8
1,4364700805,10/15/2014,1,1,580,7200,1,0,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560,3.15
1,5672000020,8/5/2014,3,1.5,1380,11760,1,0,0,4,7,1380,0,1963,0,98055,47.4243,-122.202,1650,9855,2.72
1,1822059156,1/14/2015,3,3.5,3650,103672,1,0,0,3,10,2050,1600,2011,0,98031,47.4002,-122.217,2550,16140,6.8
1,1923039089,6/10/2014,2,2,1651,18200,1,0,0,3,6,1651,0,1946,0,98070,47.4621,-122.461,1510,89595,2.85
1,3863800030,3/31/2015,3,1.5,980,7770,1,0,0,4,7,980,0,1968,0,98033,47.6923,-122.201,1470,7350,4.638
1,3056800160,8/12/2014,4,2.5,1790,6120,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660,3.705
1,6187100360,4/27/2015,3,2.25,1700,9600,2,0,0,3,7,1700,0,1984,0,98042,47.39,-122.158,1930,9600,2.94
1,2329800330,11/14/2014,3,2.25,1610,7187,2,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,2.6995
1,5100401411,10/27/2014,4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380,4.85
1,8663280160,3/5/2015,5,2.5,2520,7863,1,0,0,3,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580,5.45
1,3528000470,5/9/2014,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,89298,8.51
1,3420069065,8/25/2014,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,3.6
1,6204400170,6/20/2014,3,1.75,1780,8085,1,0,0,3,7,1210,570,1976,0,98011,47.7357,-122.197,1780,8085,4.77
1,7016310270,4/10/2015,4,2.5,2220,7210,1,0,0,3,7,1270,950,1973,0,98011,47.7428,-122.183,2220,7313,4.67
1,7129300400,8/14/2014,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554,4.0
1,8069000075,12/29/2014,4,1.75,2460,10061,1,1,4,3,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061,7.9
1,4253400100,4/10/2015,3,2.75,1160,1073,2,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,5400,4.02723
1,9834200390,5/12/2015,3,1.5,1220,4080,1.5,0,0,5,7,1220,0,1914,0,98144,47.5746,-122.289,1320,4080,6.7
1,3056800230,8/20/2014,4,2.5,1790,6590,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5180,3.97
1,2979800762,9/4/2014,3,2.5,1484,1761,3,0,0,3,7,1484,0,2003,0,98115,47.6844,-122.317,1484,4320,3.65
1,7016310030,2/19/2015,4,2.5,2180,7210,1,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210,3.3
1,2924079044,7/23/2014,3,3.75,3830,219106,2,0,0,3,9,3830,0,1977,1999,98027,47.5432,-121.952,2440,219106,8.65
1,3826000070,5/15/2014,3,1,1150,8100,1,0,0,3,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100,1.85
1,8118600025,3/31/2015,4,1,1560,7980,1,0,0,4,7,1170,390,1939,0,98146,47.5093,-122.387,1570,7980,5.525
1,1525059198,5/21/2014,3,2.25,2760,40946,2,0,0,5,10,2760,0,1978,0,98005,47.6501,-122.164,3030,42253,11.9
1,629000410,2/17/2015,3,2.75,2800,9750,1,0,0,5,7,1400,1400,1957,0,98004,47.5862,-122.202,2800,9530,9.15
1,2557000400,4/9/2015,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,2.725
1,4077800455,3/26/2015,4,3,2460,10401,1,0,0,5,7,1700,760,1947,0,98125,47.7106,-122.285,1470,7727,5.7
1,1066600025,10/29/2014,3,1.75,1810,10800,1,0,0,5,8,1210,600,1968,0,98056,47.5236,-122.184,1800,10800,3.87
1,7129300595,5/6/2015,3,2,1090,6090,1,0,0,3,7,940,150,1940,0,98118,47.5118,-122.259,1840,6090,1.58
1,8850000018,10/1/2014,3,2.5,1200,813,3,0,0,3,9,1200,0,2010,0,98144,47.5894,-122.315,1750,4365,4.12
1,4222200380,8/5/2014,3,2,1710,7920,1,0,0,3,8,1260,450,1968,0,98003,47.3473,-122.305,1760,8120,2.37
1,7964410100,5/4/2015,4,3.5,5360,25800,1,0,0,3,9,3270,2090,1971,0,98074,47.6099,-122.054,2650,21781,7.0
1,3222049044,6/12/2014,3,3,2790,12523,2,1,4,4,8,1600,1190,1977,0,98198,47.3571,-122.324,2990,11476,8.35
1,1775930140,5/5/2015,3,1.75,1830,17349,1,0,0,3,8,1230,600,1977,0,98072,47.7427,-122.109,1840,11694,3.65
1,6450304130,5/5/2014,2,1,1140,5250,1.5,0,0,4,6,1140,0,1949,0,98133,47.731,-122.341,1450,5250,3.2995
1,5422570260,9/29/2014,2,2.5,1790,5400,2,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760,4.05
1,3797000035,5/21/2014,3,1,1150,3000,1,0,0,5,6,1150,0,1906,0,98103,47.6867,-122.345,1460,3200,4.3
1,427000065,1/26/2015,5,2.5,4340,9108,1,0,0,5,8,2170,2170,1979,0,98118,47.5384,-122.276,2030,6812,5.375
1,724069059,5/9/2014,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959,24.0
1,4136980090,4/7/2015,4,4.25,4883,26040,2,0,3,3,10,3859,1024,2006,0,98092,47.263,-122.216,3736,9870,5.37
1,1785400770,8/25/2014,4,2.25,1960,12436,2,0,0,3,8,1960,0,1984,0,98074,47.6276,-122.037,1960,12436,5.0
1,6744700423,6/6/2014,3,1.75,1470,6250,1,0,3,4,7,1070,400,1939,0,98155,47.7394,-122.288,2630,7050,4.32
1,104550520,3/30/2015,4,2.5,1750,6397,2,0,0,3,7,1750,0,1988,0,98023,47.3082,-122.358,1940,6502,2.7
1,1853080130,11/5/2014,5,2.75,3210,8001,2,0,0,3,9,3210,0,2014,0,98074,47.5935,-122.061,3190,6624,9.24
1,9144300110,4/24/2015,2,1,1680,9250,1,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542,3.08
1,3964400160,11/18/2014,3,1.75,1680,4240,1.5,0,0,4,7,1680,0,1926,0,98144,47.5745,-122.311,1460,4240,5.4
1,7941500170,12/2/2014,3,1,970,7790,1,0,0,3,6,970,0,1967,0,98003,47.3165,-122.325,1150,8160,2.19
1,2599200830,7/16/2014,3,1.5,1410,8800,1,0,0,4,7,1410,0,1965,0,98092,47.2927,-122.183,2180,10108,2.2674
1,7852160080,1/21/2015,4,3.5,3720,13591,2,0,3,3,10,3720,0,2004,0,98065,47.536,-121.858,4210,14282,7.6
1,7600125,12/18/2014,5,1,3020,4800,2,0,0,3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307,6.3
1,2568800290,2/18/2015,3,1,1180,8400,1,0,0,3,7,1180,0,1951,0,98125,47.7028,-122.295,1740,7020,4.25
1,6181500100,4/29/2015,3,2.5,2594,4455,2,0,0,3,8,2594,0,2012,0,98001,47.3054,-122.276,2981,4950,3.51
1,7300000650,7/2/2014,4,2.5,1954,4805,2,0,0,3,8,1954,0,2005,0,98055,47.4297,-122.19,1714,3259,3.4
1,8651510380,12/16/2014,3,2,2070,9195,1,0,0,3,8,1220,850,1982,0,98074,47.6491,-122.061,2080,9551,5.39
1,8146300020,5/29/2014,4,2.25,1960,8680,1,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680,7.23
1,3905100610,4/9/2015,4,2.5,1520,3370,2,0,0,3,8,1520,0,1994,0,98029,47.5696,-122.004,1860,4486,5.175
1,5249804510,7/16/2014,3,2,1410,4800,1.5,0,0,4,8,1410,0,1927,0,98118,47.5597,-122.267,1820,7200,6.55
1,6788203060,10/10/2014,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240,6.9
1,7129304375,7/14/2014,1,0.75,590,5650,1,0,0,3,6,590,0,1944,0,98118,47.5181,-122.267,980,5650,2.02
1,2619920030,3/18/2015,4,2.5,3220,4031,2,0,0,3,9,3220,0,2002,0,98033,47.688,-122.163,3150,5083,7.6
1,2215450100,1/12/2015,4,2.5,2240,7589,2,0,0,3,8,2240,0,1994,0,98030,47.3824,-122.207,2250,7300,3.3
1,2558730070,8/25/2014,3,2.25,1570,7475,1,0,0,4,7,1200,370,1983,0,98034,47.7223,-122.174,1700,7230,4.25
1,8635750090,6/2/2014,4,2.5,2710,5500,2,0,0,3,9,2710,0,1999,0,98074,47.6027,-122.023,2710,6242,6.685
1,6744700285,3/11/2015,4,3.5,3270,15160,1,0,2,3,8,1660,1610,1997,0,98155,47.7437,-122.287,2790,15160,6.0
1,9187200045,5/4/2015,4,1.5,2120,5000,2,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,1830,5000,6.25
1,7883603945,7/15/2014,5,1.75,2300,6720,2,0,0,3,7,2300,0,1905,0,98108,47.528,-122.32,1200,6000,4.0
1,6918700320,3/6/2015,5,2.5,1900,7843,2,0,0,5,7,1900,0,1966,0,98008,47.6273,-122.123,1900,7350,6.85
1,1657300280,12/29/2014,3,2.25,3050,10689,2,0,0,4,9,3050,0,1988,0,98092,47.3326,-122.201,2697,10925,4.385
1,1025049268,7/21/2014,2,1.75,1140,936,2,0,0,3,8,940,200,2014,0,98105,47.6647,-122.284,1160,1327,5.499
1,2190601049,4/29/2015,3,1.5,1010,10000,1,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,34637,2.12
1,2061100390,7/21/2014,2,2,1440,3720,1.5,0,0,3,7,1440,0,1983,0,98115,47.6902,-122.325,1490,4308,4.75
1,4083305633,7/22/2014,3,3.25,1470,1152,3,0,0,3,8,1470,0,2003,0,98103,47.6516,-122.337,1470,1506,6.15
1,1788700185,3/6/2015,2,1,1050,9600,1,0,0,4,6,1050,0,1959,0,98023,47.3274,-122.346,990,8880,1.985
